open_time_ms,open,high,low,close,volume,quote_volume
1600387200000,4.9638,8.7640,4.6600,6.8914,135791137,864645134.3571
1600473600000,6.8918,7.5227,5.2368,5.7311,106389752,687012171.0178
1600560000000,5.7321,6.0900,4.6272,5.2313,90765939,477245747.8036
1600646400000,5.2310,5.6758,4.0700,4.2532,110039120,513374468.5250
1600732800000,4.2637,4.5600,3.7029,3.9101,98557117,400575226.3121
1600819200000,3.9120,5.3343,3.9010,4.3829,141742645,642861065.0727
1600905600000,4.3830,5.3000,4.2517,5.1553,95798055,467962170.6010
1600992000000,5.1503,5.5608,4.7300,4.9089,64952833,332296224.1373
1601078400000,4.9090,4.9990,4.6806,4.8730,38207202,185311161.2231
1601164800000,4.8701,5.2183,4.6807,4.8502,31796723,156065941.5811
1601251200000,4.8520,4.9600,4.1758,4.2560,32567949,148349930.0076
1601337600000,4.2544,4.4189,4.1229,4.3884,26454732,112683808.5644
1601424000000,4.3883,4.3885,3.9511,4.1604,23432442,96596004.8809
1601510400000,4.1628,4.5185,3.9225,4.2392,39670118,167446646.1709
1601596800000,4.2429,4.2429,3.5602,3.8940,33521844,130428108.9849
1601683200000,3.8922,4.1217,3.8310,3.9012,18960474,74582687.2676
1601769600000,3.9035,3.9480,3.6054,3.7255,23181609,87164793.6883
1601856000000,3.7225,3.7958,3.1800,3.3233,35146506,121282606.5746
1601942400000,3.3234,3.3424,2.6211,2.7109,63109461,189162386.0582
1602028800000,2.7093,2.9950,2.4560,2.9558,74719910,202625859.7020
1602115200000,2.9580,3.4623,2.6352,3.3501,76651161,234795402.3467
1602201600000,3.3495,3.6013,3.1750,3.3806,46834530,158124503.1264
1602288000000,3.3819,3.6607,3.2643,3.2959,33319109,113971676.2849
1602374400000,3.2956,3.4521,3.1813,3.3624,26061619,86592896.1653
1602460800000,3.3612,3.6016,3.2810,3.4572,28191393,96727041.7862
1602547200000,3.4567,3.5013,3.2930,3.3540,17837574,60754764.5830
1602633600000,3.3536,3.4368,2.9706,3.1090,29895556,95850529.8645
1602720000000,3.1090,3.1669,2.9112,3.0771,28135432,85791227.2012
1602806400000,3.0764,3.3647,2.8740,3.0404,40724194,128386983.8114
1602892800000,3.0414,3.1190,2.9718,3.0530,16255664,49426888.6906
1602979200000,3.0524,3.2834,3.0415,3.2732,15958642,50369178.4900
1603065600000,3.2713,3.2800,3.1100,3.1687,14705745,47051197.0747
1603152000000,3.1687,3.1890,2.8117,2.8587,22572765,66906248.7238
1603238400000,2.8581,3.0936,2.8397,2.9385,25361712,75582140.0941
1603324800000,2.9381,3.1517,2.9201,3.0444,15270134,46500477.9901
1603411200000,3.0442,3.1259,2.9638,3.0184,14220095,43120888.4987
1603497600000,3.0183,3.0898,2.9290,2.9447,10001147,30100886.7496
1603584000000,2.9440,2.9700,2.7110,2.7769,13081956,37633115.8232
1603670400000,2.7757,2.8800,2.5200,2.7138,21905173,59730349.0449
1603756800000,2.7121,2.9156,2.7008,2.8097,20107012,56772789.0722
1603843200000,2.8097,2.8592,2.5970,2.6631,16661196,45138948.2255
1603929600000,2.6629,2.7417,2.4860,2.5390,15691060,40803804.4941
1604016000000,2.5385,2.5655,2.2310,2.4133,30396942,71529236.0112
1604102400000,2.4125,2.4125,2.2401,2.2658,14902671,34973619.5783
1604188800000,2.2652,2.4544,2.2180,2.3788,16735725,38616722.2787
